user,task,attempt,start_time,text_system,text_user,asr_hypothesis,speaker,rating,asr_confidence,asr_time,barge-in,n_sys_words,n_user_words,sysTurnDuration,userTurnDuration,system_speech_act,WER,WER_moved,num_turns,num_sorry,mean_WER,mean_asr_conf,sum_barge,mean_sys_words,SSA_sorry,SSA_info,SSA_confirm
15,1,1,96,,"Ich möchte Informationen zu meinen Bonuspunkten,",,u,,0,,0,,6,,4,,0.8571428571,8,,,,,,,,,
15,1,1,102,"Sie sind für Xtra-Bonus registriert, Ihr aktueller Punktestand neununddreißig Komma fünf, Günstige Handys gibt es auch für Xtra-Kunden, Melden Sie sich",,,s,,,,0,21,,11,,INFO,,0.8571428571,,,,,,,0,1,0
15,1,1,115,Würden Sie das bitte noch,,,s,,,,0,5,,3,,,,,6,1,2.2142857143,20.6666666667,2,12.4,,,
16,1,1,0,"#NS Herzlich Willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen, Wenn Sie wollen unterbrechen Sie mich einfach, Bitte nennen Sie mir jetzt Ihr Anliegen,",,,s,4,,,0,53,,24,,ASKFORINFO WELCOME NAV,,,1,0,,,0,53,0,0,0
16,1,1,24,,"Bonuspunkte,",,u,4,0,,0,,1,,2,,0.5,,1,0,,0,0,,,,
16,1,1,27,"Sie sind für Xtra-Bonus registriert, Ihr aktueller Punktestand neununddreißig Komma fünf, Bitte sagen Sie mir noch was Sie tun möchten, Sie haben jetzt folgende Möglichkeiten, Sie können sich von unserem Bonusprogramm Xtra-Bonus abmelden",,,s,,,,0,33,,16,,INFO ASKFORINFO,,0.5,1,0,0.5,,0,33,0,1,0
17,1,1,0,"#NS Herzlich willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen, Wenn Sie wollen unterbrechen Sie mich einfach, Bitte nennen Sie mir jetzt Ihr Anliegen,",,,s,4,,,0,53,,23,,ASKFORINFO WELCOME NAV,,,1,0,,,0,53,0,0,0
17,1,1,23,,"Bonuspunkteprogramm,",,u,4,0,,0,,1,,2,,0.6666666667,,1,0,,0,0,,,,
17,1,1,26,"Derzeit bieten wir kein aktuelles Bonusprogramm an, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,22,,10,,INFO ASKFORINFO NAV,,0.6666666667,,,,,,,0,1,0
17,1,1,36,,"Punkte,",gutschrift,u,,53,41,0,,1,,1,,0,,,,,,,,,,
17,1,1,43,"Es tut mir leid, Zur Zeit bekommen Sie als Xtra-Kunde keine Gutschrift hier im Servicemanager, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,30,,12,,SORRY NAV ASKFORINFO,,0,,,,,,,1,0,0
17,1,1,55,,"Bonus,",,u,,0,,0,,1,,2,,0,,,,,,,,,,
17,1,1,59,"Sie sind für Xtra-Bonus registriert, Ihr aktueller Punktestand neununddreißig Komma fünf, Bitte sagen Sie mir noch was Sie tun möchten, Sie haben jetzt folgende Möglichkeiten, Sie können sich von unserem Bonusprogramm Xtra-Bonus abmelden oder Informationen z-",,,s,3,,,0,36,,17,,INFO ASKFORINFO,,0,0,0,,,0,,0,1,0
18,1,1,0,"#NS Herzlich willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen, Wenn Sie wollen unterbrechen Sie mich einfach, Bitte nennen Sie mir jetzt Ihr Anliegen,",,,s,,,,0,53,,23,,ASKFORINFO WELCOME NAV,,,,,,,,,0,0,0
18,1,1,23,,"Ich hätte gerne Informationen zum Bonuspunkteprogramm,",ich hatte gerne informationen zum bonus punkte programm,u,,65,30,0,,6,,5,,0,,,,,,,,,,
18,1,1,30,"Sie sind für Xtra-Bonus registriert, Ihr aktueller Punktestand neununddreißig Komma fünf, Günstige Handys gibt es auch für Xrta-Kunden, Melden Sie sich hier bei mir für Xtra-Bonus an und sparen Sie gleich beim nächsten Handykauf richtig Geld, Und so funktioniert's, Bei jeder Aufladung Ihrer Xtra-Karte bekommen Sie Rabattpunkte, So erhalten Sie zum Beispiel bei fünfzig angesammelten Punkten fünfzig Prozent Rabatt beim Kauf eines neuen Handys, Wünschen Sie zu diesem Thema noch zusätzliche Informationen?",,,s,,,,0,72,,32,,INFO,,0,,,,,,,0,1,0
18,1,1,62,,"Ja,",ja,u,,53,65,0,,1,,1,,0,,,,,,,,,,
18,1,1,65,"Den Xtra-Bonuspunktestand können Sie einfach bei mir abfragen, Sagen Sie dazu Xtra-Bonuspunktestand, Oder Sie rufen Ihn per Code ab, Geben Sie dazu folgende Tastenkombination in Ihr Handy ein, Stern eins fünf null Raute, Anschließend drücken Sie die Sendetaste und schon wird Ihnen der aktuelle Punktestand auf Ihrem Handy angezeigt, Soweit die Informationen vom Sprachportal, Weitere Informationen finden Sie im Internet unter w_ w_ w_ Punkt Telekom Punkt d_ e_ Schrägstrich Mobilfunk, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,86,,40,,ASKFORINFO NAV,,0,,,,,,,0,0,0
18,1,1,105,,"Xtra-Bonuspunkteprogramm,",xtra bonus punkte programm,u,,67,109,0,,1,,2,,0.3333333333,,,,,,,,,,
18,1,1,110,"Derzeit bieten wir kein aktuelles Bonusprogramm an,",,,s,,,,0,7,,3,,INFO,,0.3333333333,,,,,,,0,1,0
18,1,1,113,#NS,"Okay, Ja,",,u s,,0,,1,1,2,1,1,,0.5,,,,,,,,,,
18,1,1,114,Sie befinden sich,,,s,,,,0,3,,2,,,,0.5,9,0,0.2083333333,46.25,1,37,,,
19,1,1,0,"#NS Herzlich willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen, Wenn Sie wollen unterbrechen Sie mich einfach, Bitte nennen Sie mir jetzt Ihr Anliegen,",,,s,,,,0,53,,23,,ASKFORINFO WELCOME NAV,,,,,,,,,0,0,0
19,1,1,23,,"Meine Bonuspunkte ähm mein Bonuspunktestamm -stand herausfinden,",,u,,0,,0,,7,,7,,0.8888888889,,,,,,,,,,
19,1,1,31,"Entschuldigung ich konnte Sie leider nicht verstehen, Am besten nennen Sie mir ein Stichwort oder einen kurzen Satz,",,,s,,,,0,18,,8,,SORRY ASKFORINFO,,0.8888888889,,,,,,,1,0,0
19,1,1,39,Bitte wiederho-,Bonus-,,s u,,0,,1,2,1,1,1,,0,,,,,,,,,,
19,1,1,40,,"Bonuspunkte,",,u,,0,,0,,1,,1,,0.5,0,,,,,,,,,
19,1,1,44,"Es tut mir leid ich kann Ihr Anliegen immer noch nicht zuordnen, Bitte sagen Sie entweder einen Satz zum Beispiel ich möchte Informationen über die Tarife oder ein Stichwort",,,s,,,,0,29,,12,,SORRY,,0.5,,,,,,,1,0,0
19,1,1,56,zum Beispiel,"Ich möchte herausfinden wieviel Bonuspunkte ich habe,",,s u,,0,,1,2,7,4,4,,0.875,,,,,,,,,,
19,1,1,62,"Hier bei mir können Sie sich über Themen aus dem Xtra- beziehungsweise Prepaid-Bereich informieren, Wenn Sie an den Tarifen oder Optionen aus dem Laufzeitvertragsbereich interessiert sind sagen Sie bitte Vertragstarife oder verlangen Sie einen Kundenberater, #NS",,,s,4,,,0,36,,17,,NAV,,0.875,8,2,0.5659722222,0,2,23.3333333333,0,0,0
19,1,1,79,,"Vertragstarife,",,u,4,0,,0,,1,,1,,0,,1,0,,0,0,,,,
19,1,1,82,"Gut Vertragstarife, Für jeden das Richtige, Ganz gleich ob Sie in alle oder nur in bestimmte Netze flat telefonieren oder highspeed surfen möchten mit den neuen Max-Flat- und Relaxtarifen wählen Sie Ihr passendes Angebot, Und für alle die noch mehr inklusive haben möchten sind die Kombiflat- und die Kombirelaxtarife die richtige Wahl, Wünschen Sie zu diesem Thema noch zusätzliche Informationen?",,,s,,,,0,60,,27,,,,0,,,,,,,,,
19,1,1,109,,"Nein,",bonus punkte programm,u,,76,116,0,,1,,1,,2,,,,,,,,,,
19,1,1,111,"#NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,15,,7,,ASKFORINFO NAV,,2,,,,,,,0,0,0
19,1,1,118,,"Bonuspunkteprogramm,",,u,,0,,0,,1,,3,,0.6666666667,,,,,,,,,,
19,1,1,122,"Derzeit bieten wir kein aktuelles Bonusprogramm an, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,22,,10,,INFO ASKFORINFO NAV,,0.6666666667,,,,,,,0,1,0
19,1,1,132,,"Bonuspunkte,",,u,,0,,0,,1,,1,,0.5,,,,,,,,,,
19,1,1,137,"Sie sind für Xtra-Bonus registriert, Ihr aktueller Punktestand neununddreißig Komma fünf, Bitte sagen Sie mir noch was Sie tun möchten,",,,s,,,,0,20,,9,,INFO ASKFORINFO,,0.5,,,,,,,0,1,0
19,1,1,146,Sie haben jetzt folgende Mögli-,"Danke,",,s u,2,0,,1,5,1,2,2,,0,,8,0,0.7916666667,19,1,24.4,,,
19,1,1,150,Mit Wap und T-Zones haben,,,s,2,,,0,5,,1,,,,0,0,0,,,0,,,,
20,1,1,0,"#NS Herzlich willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen, Wenn Sie wollen unterbrechen Sie mich einfach, Bitte nennen Sie mir jetzt Ihr Anliegen,",,,s,,,,0,53,,23,,ASKFORINFO WELCOME NAV,,,,,,,,,0,0,0
20,1,1,23,,"Ähm T-Mobile hat ein Bonuspunkteprogramm und ich wollte rausfinden wie viele Punkte ich gesammelt habe,",haben das tmobile bonus punkte programm registrierung von telekom bitte,u,,51,31,0,,15,,7,,0.7647058824,,,,,,,,,,
20,1,1,32,"Derzeit bieten wir kein aktuelles Bonusprogramm an, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun? Bitte treffen Sie Ihre",,,s,,,,0,26,,16,,INFO ASKFORINFO NAV,,0.7647058824,,,,,,,0,1,0
20,1,1,48,"Wahl,","Ähm,",,s u,,0,,1,1,1,0,0,,0,,,,,,,,,,
20,1,1,48,,"Mir wurde ein Angebot gegeben wieder, Äh,",,u,,0,,0,,7,,2,,0.8571428571,0,,,,,,,,,
20,1,1,54,"Entschuldigung ich konnte Sie leider nicht verstehen, Am besten nennen Sie mir ein Stichwort oder einen kurzen Satz, Bitte wiederholen Sie Ihr Anliegen,",,,s,,,,0,23,,9,,SORRY ASKFORINFO,,0.8571428571,,,,,,,1,0,0
20,1,1,63,,"Ja genau, Es ging um T-Mobile hat nen Bonuspunkteprogramm und ich wollte herausfinden wie viele Punkte ich gesammelt habe,",,u,,0,,0,,19,,6,,0.9523809524,,,,,,,,,,
20,1,1,71,"Es tut mir leid ich kann Ihr Anliegen immer noch nicht zuordnen, Bitte sagen Sie entweder einen Satz zum Beispiel ich möchte Informationen über die Tarife oder ein Stichwort zum Beispiel Übersicht Information Bedienungshinweise Änderungen oder sagen Sie Kundenberater,",,,s,,,,0,39,,21,,SORRY,,0.9523809524,,,,,,,1,0,0
20,1,1,92,,"Bonuspunkteprogramm,",bonus punkte programm,u,,69,95,0,,1,,2,,0,,,,,,,,,,
20,1,1,96,"Derzeit bieten wir kein aktuelles Bonusprogramm an, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun? Bitte treffen Sie Ihre Wahl, Meine folgenden An-",,,s,,,,0,30,,17,,INFO ASKFORINFO NAV,,0,10,2,0.5148459384,24,1,28.6666666667,0,1,0
21,1,2,0,"#NS Herzlich willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen, Wenn Sie wollen unterbrechen Sie mich einfach, Bitte nennen Sie mir jetzt Ihr Anliegen,",,,s,,,,0,53,,25,,ASKFORINFO WELCOME NAV,,,,,,,,,0,0,0
21,1,2,25,,"Äh Punkte,",,u,,0,,0,,2,,2,,0.5,,,,,,,,,,
21,1,2,29,"Entschuldigung ich konnte Sie leider nicht verstehen, Am besten nennen Sie mir ein Stichwort oder einen kurzen Satz, Bitte wiederholen Sie Ihr Anliegen,",,,s,,,,0,23,,9,,SORRY ASKFORINFO,,0.5,,,,,,,1,0,0
21,1,2,38,,"Gesammelte Punkte,",,u,,0,,0,,2,,2,,0.5,,,,,,,,,,
21,1,2,44,"Es tut mir leid ichkann Ihr Anliegen immer noch nicht zuordnen, Bitte sagen Sie entweder einen Satz zum Beispiel ich möchte Informationen über die Tarife oder ein Stichwort zum Beispiel Übersicht Information Bedienungshinweise Änderungen oder sagen Sie Kundenberater, Ich habe Infos zu Tarifen und Optionen, Weitere Themen sind Mobilbox M_ M_ S_ oder Roaming, Sie können bei mir auch Ihre Tarifeinstellungen ändern, Hier noch ein paar Stichworte, Freizeichentöne S_ M_ S_ Rufumleitung oder Komfortdienste, Außerdem Tarifoption Xtra Nonstop Plus Xtra Weekend Next Weekend Xtra Data Xtra Web'n'Walk Starter Bonusprogramme Kombicard oder Kontoservice, Wenn nicht das richtige Stichwort für Sie dabei war dann sagen Sie jetzt bitte Kundenberater,",,,s,,,,0,107,,69,,SORRY,,0.5,,,,,,,1,0,0
21,1,2,113,,"Kundenberater,",,u,,0,,0,,1,,2,,0,,,,,,,,,,
21,1,2,118,"Gerne, Aber bevor ich Sie mit einem unserer Kundenberater verbinde weise ich Sie darauf hin dass diese Verbindung kostenpflichtig ist, Die erste Minute wird Ihnen mit neun Cent berechnet danach wird sekundengenau abgerechnet, Möchten Sie dass ich Sie jetzt verbi-",,,s,,,,0,40,,16,,NAV,,0,7,2,0.3333333333,0,0,55.75,0,0,0
24,1,1,0,"#NS Herzlich willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen, Wenn Sie wollen unterbrechen Sie mich einfach, Bitte nennen Sie mir jetzt Ihr Anliegen,",,,s,,,,0,53,,23,,ASKFORINFO WELCOME NAV,,,,,,,,,0,0,0
24,1,1,23,,"Bonuspunkteprogramm,",bonus punkte programm,u,,79,27,0,,1,,2,,0,,,,,,,,,,
24,1,1,27,"Derzeit bieten wir kein aktuelles Bonusprogramm an, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun? Bitte treffen Sie Ihre Wahl, Meine folgenden Ansagen können Sie jederzeit durch Ihre Spracheingabe unterbrechen, Sie haben hier die Möglichkeit folgende Einstellungen Ihrer Telekom-Mobilfunkkarte zu ändern, Tarif Tarifoption Xtra Nonstop Plus Xtra Weekend Xtra Data Xtra Web'n'Walk Starter Bonusprogramme Xtra Roaming T-Mobile weltweit für Xtra-Kunden Komfortdienste oder Rufnummernanzeige, Darüber hinaus können Sie Informationen zu diesen Services Xtra NEws oder den aktuellen Status Ihrer Telekom-Mobilfunkkarte anhören, Und wenn Sie den Umgang mit dem Sprachportal zunächst einmal nur ausprobieren wollen sagen Sie einfach Guided Tour, Für eine kurze Einführung zum Sprachportal sagen Sie einfach Bedienungshinweis, Bitte sagen Sie mir was Sie tun möchten,",,,s,,,,0,123,,67,,INFO ASKFORINFO NAV,,0,,,,,,,0,1,0
24,1,1,94,,"Bonusprogramm,",bonus programm,u,,72,95,0,,1,,0,,1,,,,,,,,,,
24,1,1,96,"Derzeit bieten wir kein aktuelles Bonusprogramm an, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,22,,10,,INFO ASKFORINFO NAV,,1,,,,,,,0,1,0
24,1,1,106,,"Äh Tarifinformation,",eine tarif informationen,u,,63,110,0,,2,,3,,1,,,,,,,,,,
24,1,1,111,"Gut Xtra-Tarife, Zunächst Ihr Status zum gewünschten Thema, Im Moment haben Sie den Tarif Xtra Card der ersten Generation, Wählen Sie nun bitte eins der folgenden Tarifthemen aus, Kurzinfo Preise Detailinfos oder Optionen,",,,s,,,,0,33,,18,,INFO ASKFORINFO DETAILS,,1,,,,,,,0,1,0
24,1,1,129,,"Preise,",preise,u,,72,133,0,,1,,1,,0,,,,,,,,,,
24,1,1,133,,"Preise,",,u,,0,,0,,1,,0,,0,0,,,,,,,,,
24,1,1,134,"Die Preise der Tarife Xtra Nonstop Xtra Card und Xtra Click im Überblick, Im Tarif Xtra Nonstop telefonieren Sie für neunundzwanzig Cent die Minute in alle Netze, Und besonders günstig führen Sie Telefonate mit der Option Xtra Nonstop Plus, Damit fallen ab der zweiten Minute keine Kosten mehr an für Telefonate ins Telekom-Mobilfunknetz und ins deutsche Festnetz, Und ab der zweiten bis zur einhundertsten S_ M_ S_ am Tag versenden Sie S_ M_ S_ kostenfrei, Ohne die Option Xtra Nonstop Plus kostet jede S_ M_ S_ neunzehn Cent, Folgende Preise gelten für Ihren Tarif Xtra Card, Gespräche ins Telekom-Mobilfunknetz oder zur Mobilbox kosten fünf Cent die Minute, In alle anderen Netze neunundzwanzig Cent, Der Versand einer S_ M_ S_ kostet fünf Cent ins Telekom-Mobilfunknetz und neunzehn Cent in alle anderen Netze, Übrigens wenn Sie zum neuen Tarif Xtra Card wechseln zahlen Sie anstatt neunundzwanzig Cent die Minute nur noch fünfzehn Cent für Gespräche in alle Fremdnetze, Und jetzt noch die Preise für den Tarif Xtra Click, Gespräche innerhalb des Telekom-Mobilfunknetzes fünf Cent Telefonate ins Festnetz sowie zu anderen deutschen Mobilfunknetzen fünfzehn Cent die Minute, S_ M_ S_ innerhalb des Telekom-Mobilfunknetzes fünf Cent und in andere Netze fünfzehn Cent, Möchten Sie die Preise noch einmal hören sagen Sie jetzt bitte wiederholen,",,,s,,,,0,210,,89,,SORRY ASKCONFIRM ASKFORINFO DETAILS,,0,,,,,,,1,0,1
24,1,1,223,,"Nein,",nein cash,u,,63,227,0,,1,,1,,1,,,,,,,,,,
24,1,1,229,"Der Kontoservice informiert Sie über Ihr noch verfügbares Gesprächsguthaben, Mit der Kurzwahl zweitausend können Sie jederzeit Ihr aktuelles Xtra-Guthaben abfragen oder aufladen, Ihr Gesprächsguthaben können Sie übrigens auch direkt über Ihr Handy abrufen, Geben Sie dafür über die Tastatur folgenden Xtra-Code ein, Stern einhundert Raute, Abschließend noch die grüne Hörertaste drücken und schon sehen Sie Ihr Xtra-Guthaben auf dem Handydisplay, Die Kontostandabfrage via xtra-Code ist übrigens auch im Ausland kostenfrei, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,85,,40,,ASKFORINFO NAV,,1,,,,,,,0,0,0
24,1,1,269,,"Bonusinformation, #,",bonus informationen,u,,63,274,0,,2,,4,,0.5,,,,,,,,,,
24,1,1,276,"Sie sind für Xtra-Bonus registriert, Ihr aktueller Punktestand neununddreißig Komma fünf, Günstige Handys gibt es auch für Xtra-Kunden, Melden Sie sich hier bei mir für Xtra-Bonus an und sparen Sie gleich beim nächsten Handykauf richtig Geld,",,,s,3,,,0,36,,15,,INFO,,0.5,0,0,,,0,,0,1,0
25,1,1,0,"#NS Herzlich willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen, Wenn Sie wollen unterbrechen Sie mich einfach, Bitte nennen Sie mir jetzt Ihr Anliegen,",,,s,,,,0,53,,23,,ASKFORINFO WELCOME NAV,,,,,,,,,0,0,0
25,1,1,23,,"Ich hä- äh würde gerne die Punkte die ich im Bonuspunkteprogramm gesammelt habe mir ansagen lassen,",,u,,0,,0,,16,,9,,0.9444444444,,,,,,,,,,
25,1,1,32,"Ent- Es tut mir leid, Ich kann Ihr Anliegen immer noch nicht zuordnen, Bitte sagen Sie entweder einen Satz zum Beispiel ich möchte Informationen über die Tarife oder ein Stichwort zum Beispiel Übersicht Information Bedienungshinweise Änderungen oder sagen Sie Kundenberater,",,,s,,,,0,40,,24,,SORRY,,0.9444444444,,,,,,,1,0,0
25,1,1,56,,"Bonuspunkteprogramm,",bonus punkte programmen horen,u,,66,62,0,,1,,3,,0.6666666667,,,,,,,,,,
25,1,1,61,"Derzeit bieten wir kein aktuelles Bonusprogramm an, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,22,,13,,INFO ASKFORINFO NAV,,0.6666666667,,,,,,,0,1,0
25,1,1,74,,Meine-,,u,,0,,0,,1,,1,,0,,,,,,,,,,
25,1,1,75,Bitt-,B-,,u s,,0,,1,1,1,1,1,,0,0,,,,,,,,,
25,1,1,77,"Entschuldigung ich konnte Sie leider nicht verstehen, Am besten nennen Sie mir ein Stichwort oder einen kurzen Satz, Bitte wiederholen Sie Ihr Anliegen,",,,s,,,,0,23,,10,,SORRY ASKFORINFO,,0,,,,,,,1,0,0
25,1,1,87,,"Ich möchte meine Bonuspunkte erfahren,",ich mochte meine bonus punkte haben,u,,69,93,0,,5,,4,,0.1666666667,,,,,,,,,,
25,1,1,92,"Oh ich sehe gerade Sie sind bereits für Xtra-Bonus registriert, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun? Bitte treffen Sie Ihre Wahl, Meine folgenden An",,,s,,,,0,33,,18,,ASKFORINFO NAV,,0.1666666667,,,,,,,0,0,0
25,1,1,110,sagen kön-,"Bonuspunkte,",,s u,,0,,1,2,1,2,2,,0.5,,,,,,,,,,
25,1,1,115,"Entschuldigung ich konnte Sie leider nicht verstehen, Am besten nennen Sie mir ein Stichwort oder einen kurzen Satz,",,,s,,,,0,18,,7,,SORRY ASKFORINFO,,0.5,,,,,,,1,0,0
25,1,1,122,Bitte wiederhol-,Bo-,bonus,s u,,53,127,1,2,1,1,1,,0,,,,,,,,,,
25,1,1,123,,"Bonuspunkte,",,u,,0,,0,,1,,2,,0.5,0,,,,,,,,,
25,1,1,127,"Sie sind für Xtra-Bonus registriert, Ihr aktueller Punktestand neununddreißig Komma fünf, Bitte sagen Sie mir noch was Sie tun möchten,",,,s,,,,0,20,,9,,INFO ASKFORINFO,,0.5,,,,,,,0,1,0
25,1,1,136,Sie haben jetzt fol-,"Nichts,",nichts,s u,,62,139,1,4,1,2,2,,0,,,,,,,,,,
25,1,1,138,,"Nichts,",,u,,0,,0,,1,,0,,0,0,,,,,,,,,
25,1,1,139,Möchten Sie Ihr Gespräch mit dem Kundenservice der Telekom jetzt beenden?,,,s,,,,0,11,,3,,,,0,,,,,,,,,
25,1,1,142,,"Ja,",ja,u,,81,147,0,,1,,1,,0,,,,,,,,,,
25,1,1,147,Vielen Dank für Ihren Anruf beim Kunden-,,,s,4,,,0,7,,2,,,,0,0,0,,,0,,,,
27,1,1,0,"#NS Herzlich willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen, Wenn Sie wollen unterbrechen Sie mich einfach, Bitte nennen Sie mir jetzt Ihr Anliegen,",,,s,,,,0,53,,23,,ASKFORINFO WELCOME NAV,,,,,,,,,0,0,0
27,1,1,23,,"Die äh ich hätte gern äh eine Information zu meinem Bonuspunkteprogramm, Und zwar wie viele Punkte ich gesammelt hätte,",,u,1,0,,0,,19,,7,,0.9523809524,,2,0,,0,0,53,,,
27,1,1,32,"Entschuldigung ich konnte Sie leider nicht verstehen, Am besten nennen Sie mir ein Stichwort oder einen kurzen Satz, Bitte wiederholen Sie Ihr Anliegen,",,,s,,,,0,23,,9,,SORRY ASKFORINFO,,0.9523809524,,,,,,,1,0,0
27,1,1,41,,"Bonuspunkteprogramm,",bonus punkte programm,u,,79,45,0,,1,,2,,0,,,,,,,,,,
27,1,1,46,"Derzeit bieten wir kein aktuelles Bonusprogramm an, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,3,,,0,22,,9,,INFO ASKFORINFO NAV,,0,3,1,0.4761904762,79,0,22.5,0,1,0
27,1,1,55,,Ähm Punkte gesammelt?,em complete details,u,4,51,59,0,,3,,3,,0.6666666667,,1,0,,51,0,,,,
27,1,1,60,"Gut Vertragstarife, Sie können grundsätzlich wählen zwischen Maxflat- und Relaxtarifen, Mit den Maxflattarifen bekommen Sie echte Flatrates zum Telefonieren, Sie bestimmen für welche Netze Sie Flatrates brauchen, Die Relaxtarife dagegen bieten Minutenpakete mit denen Sie in alle Netze zum gleichen Preis telefonieren können, Wenn Sie mit Ihrem Handy mehr als nur telefonieren möchten sind die Kombitarife empfehlenswert, Damit sind surfen e-mailen simsen und M_ M_ S_ senden inklusive, Für junge Leute bietet die Telekom Friends Tarife, Sie enthalten spezielle Vergünstigungen und Vorteile, Soweit die Informationen vom Sprachportal, Weitere Informationen finden Sie im Internet unter W_ W_ W_ Punkt Telekom Punkt D_ E_ Schrägstrich Mobilfunk, Wünschen Sie zu diesem Thema noch zusätzliche Informationen?",,,s,,,,0,112,,53,,DETAILS,,0.6666666667,,,,,,,0,0,0
27,1,1,113,,"Äh, Ja,",oh ja,u,,80,118,0,,2,,2,,0,,,,,,,,,,
27,1,1,119,"Für jeden das Richtige, Ganz gleich ob Sie in alle oder nur bestimmte Netze flat telefonieren oder nur highspeed surfen möchten mit den neuen Maxflat- und Relaxtarifen wählen Sie Ihr passendes Angebot, Und für alle die noch mehr inklusive haben möchten sind die Kombiflat und die Kombirelax Tarife die richtige Wahl, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,66,,26,,ASKFORINFO NAV,,0,,,,,,,0,0,0
27,1,1,145,,Sammeln?,haben,u,,62,147,0,,1,,1,,0,,,,,,,,,,
27,1,1,148,"Der Wechsel in einen Tarif aus dem Laufzeitvertragsbereich wie zum Beispiel in einen der Max Tarife ist hier im Kundenservice nicht möglich, Die dafür erforderlichen Formulare erhalten Sie im Internet unter w_ w_ w_ Punkt Telekom Punkt d_ e_ Schrägstrich Mobilfunk, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,56,,22,,ASKFORINFO NAV,,0,,,,,,,0,0,0
27,1,1,170,,"Punkte,",complete,u,,52,173,0,,1,,1,,0,,,,,,,,,,
27,1,1,173,"Okay Vertragstarife, Für jeden das Richtige, Ganz gleich ob Sie in alle oder nur bestimmte Netze flat telefonieren oder nur highspeed surfen möchten mit den neuen Maxflat- und Relaxtarifen wählen Sie Ihr passendes Angebot, Und für alle die noch mehr inklusive haben möchten sind die Kombiflat- und die Kombirelaxtarife",,,s,,,,0,49,,21,,,,0,,,,,,,,,
